merchant_id,nombre_comercio,segmento_comercial,tipo_negocio_ciiu,tipo_negocio_desc,fecha_onboarding,fecha_ultima_transaccion,region,ciudad,latitud,longitud,ejecutivo_cuenta
DEU-63A3076E,Don Chabela,Mediana,G4721.01,Fruterías y mercados,2020-09-12,2026-03-22,Guayas,Guayaquil,-2.14715,-79.916325,Fernanda Ortiz
DEU-1D37518E,La Lucho Mini,Micro,I5630.01,Cafeterías y panaderías,2024-10-29,2026-03-28,Santo Domingo,Santo Domingo,-0.339913,-79.100989,Diana Cárdenas
DEU-7119DFC1,El Pedrito Center,Micro,G4773.01,Bazares y papelerías,2025-06-04,2026-03-08,Azuay,Cuenca,-2.964095,-79.15854,Hilda Proaño
DEU-6595D720,Mi Manuelito Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2020-05-10,2026-03-24,Guayas,Guayaquil,-2.199555,-79.792593,Auto-gestionado
DEU-77503E0B,Mi Juanito,Micro,I5630.01,Cafeterías y panaderías,2022-08-06,2026-03-22,Guayas,Guayaquil,-2.262203,-79.869835,Auto-gestionado
DEU-6E02823D,Don Jorgito,Micro,I5630.01,Cafeterías y panaderías,2025-05-08,2026-02-10,Guayas,Guayaquil,-2.04313,-80.040086,Auto-gestionado
DEU-7A8C5227,La Anita,Micro,S9602.01,Peluquerías y salones de belleza,2020-04-15,2026-03-25,Manabí,Portoviejo,-1.274681,-80.418606,Auto-gestionado
DEU-2F8009ED,Tía Jorgito,Micro,G4721.01,Fruterías y mercados,2025-06-27,2026-03-26,Guayas,Guayaquil,-2.018275,-79.928203,Oswaldo Ñacato
DEU-2552AE13,La Pancho Express,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-05-23,2026-03-22,Pichincha,Quito,-0.1303,-78.49528,Diana Cárdenas
DEU-078C9532,El Pancho Market,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2022-06-06,2026-03-29,Guayas,Guayaquil,-2.144019,-79.900991,Hilda Proaño
DEU-18C962F4,Doña Chabela Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-11-01,2026-03-13,Imbabura,Ibarra,0.364124,-78.269051,Natalia Rosales
DEU-25CCF248,Boutique Carmita Express,Mediana,G4771.01,Boutiques y ropa,2023-01-20,2026-03-12,Guayas,Guayaquil,-2.169667,-79.903179,Andrea Vásconez
DEU-93B898F7,Doña Juanito Mini,Micro,I5630.01,Cafeterías y panaderías,2025-09-05,2026-03-30,Loja,Loja,-3.925254,-79.130352,Auto-gestionado
DEU-1B9E58AF,Tío Lucho Center,Micro,I5610.01,Restaurantes y picanterías,2022-05-29,2026-03-27,El Oro,Machala,-3.29402,-79.956367,Auto-gestionado
DEU-06B95694,Tía Pedrito,Micro,I5610.01,Restaurantes y picanterías,2024-11-08,2026-03-11,El Oro,Machala,-3.302501,-79.848935,Mateo Pérez
DEU-8D7D204E,Don Gladys,Pequeña,I5610.03,Bares y cantinas,2024-01-14,2026-03-22,Guayas,Guayaquil,-2.274154,-79.920977,Mateo Pérez
DEU-8D61BC37,Don Beto,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-09-02,2026-03-25,Los Ríos,Babahoyo,-1.849721,-79.52068,Auto-gestionado
DEU-BDC5D201,Don Nelly Center,Micro,I5610.02,Comida rápida y food trucks,2023-11-04,2026-03-30,Pichincha,Quito,-0.12458,-78.404311,Auto-gestionado
DEU-14D04714,El Juanito Center,Micro,G4541.01,Venta y repuestos de motos,2023-06-04,2026-03-24,Chimborazo,Riobamba,-1.547632,-78.668094,Hilda Proaño
DEU-108ED0B6,Super Carmita Express,Pequeña,I5610.01,Restaurantes y picanterías,2023-07-30,2026-03-19,Guayas,Guayaquil,-2.196785,-79.926805,Oswaldo Ñacato
DEU-7D4C712C,Tía Beto Market,Micro,C1071.01,Panaderías y pastelerías,2026-01-04,2026-03-19,Guayas,Guayaquil,-2.211153,-80.035325,Auto-gestionado
DEU-83FC91D7,Mi Anita Center,Micro,G4773.01,Bazares y papelerías,2022-04-07,2026-03-29,Pichincha,Quito,-0.272087,-78.387199,Auto-gestionado
DEU-A8C33442,Tío Juanito,Micro,G4711.01,Tiendas de abarrotes y víveres,2020-10-20,2026-03-28,Guayas,Guayaquil,-2.269767,-79.90845,Auto-gestionado
DEU-242876FF,La Juanito Plus,Micro,G4719.01,Comercio mixto (bazar + abarrote),2025-10-22,2026-03-31,Pichincha,Quito,-0.162673,-78.334121,Auto-gestionado
DEU-5AB190A7,Tío Segundo Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-07-15,2026-03-28,Los Ríos,Babahoyo,-1.73997,-79.483723,Jimena Salazar
DEU-B0E1381B,Mi Segundo,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-04-19,2026-03-28,Pichincha,Quito,-0.165554,-78.44402,Andrea Vásconez
DEU-6499636E,Super Gladys Express,Micro,I5610.03,Bares y cantinas,2023-06-11,2026-03-03,Pichincha,Quito,-0.181712,-78.45772,Auto-gestionado
DEU-1F11D492,Don Jorgito,Micro,G4541.01,Venta y repuestos de motos,2023-01-04,2026-03-24,Cañar,Azogues,-2.706724,-78.813222,Auto-gestionado
DEU-533224B4,Tío Nelly Mini,Micro,I5610.02,Comida rápida y food trucks,2022-12-22,2026-03-28,Pichincha,Quito,-0.07279,-78.347984,Auto-gestionado
DEU-BF399E89,La Jorgito Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-08-17,2026-02-21,Guayas,Guayaquil,-2.016126,-80.008344,Lorena Dávila
DEU-A516DF40,Doña Pedrito,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-12-24,2026-03-16,Loja,Loja,-4.127918,-79.273607,Jimena Salazar
DEU-CC33FB17,El Pedrito,Micro,S9602.01,Peluquerías y salones de belleza,2024-07-17,2026-03-16,Guayas,Guayaquil,-2.092186,-79.890874,Auto-gestionado
DEU-7206556E,Tía Juanito Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-04-08,2026-03-26,Azuay,Cuenca,-2.964695,-79.085736,Auto-gestionado
DEU-09E046A1,Super Rosita Market,Micro,S9601.01,Lavanderías y tintorerías,2024-01-07,2026-03-25,Manabí,Portoviejo,-1.036753,-80.368005,Esteban Ruiz
DEU-434EE8BA,Tía Kléber,Micro,I5630.01,Cafeterías y panaderías,2023-12-23,2026-03-23,Tungurahua,Ambato,-1.271544,-78.60882,Auto-gestionado
DEU-185FE8A5,Farmacia del Barrio Mini,Micro,G4774.01,Farmacias y artículos médicos,2023-06-22,2026-03-24,Cotopaxi,Latacunga,-0.904895,-78.590568,Gabriel Aguilar
DEU-F38C3D92,Super Pancho Market,Micro,G4761.01,Librerías y útiles escolares,2021-07-09,2026-02-28,Tungurahua,Ambato,-1.325069,-78.631008,Auto-gestionado
DEU-AC69ED9C,Don Beto,Micro,G4773.01,Bazares y papelerías,2024-11-02,2026-03-16,Pichincha,Quito,-0.249066,-78.598977,Auto-gestionado
DEU-6EAE7F60,Boutique Lucho,Micro,G4771.01,Boutiques y ropa,2021-01-17,2026-03-26,Pichincha,Quito,-0.08937,-78.503172,Auto-gestionado
DEU-00DE02C6,Tía Gladys,Micro,I5610.01,Restaurantes y picanterías,2022-12-16,2026-03-16,Guayas,Guayaquil,-2.155226,-79.772858,Andrea Vásconez
DEU-17E46588,Super Kléber Center,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-01-10,2026-03-09,Pichincha,Quito,0.007226,-78.525083,Auto-gestionado
DEU-96F49CDD,Tía Rosita,Micro,I5610.02,Comida rápida y food trucks,2023-11-20,2026-02-26,Imbabura,Ibarra,0.21505,-77.911284,Auto-gestionado
DEU-D53A7AA6,La Gladys Plus,Pequeña,S9601.01,Lavanderías y tintorerías,2023-12-16,2026-03-29,Manabí,Portoviejo,-1.204982,-80.423941,Carlos Mendoza
DEU-477F1BC0,La Manuelito,Mediana,G4773.01,Bazares y papelerías,2025-06-16,2026-03-23,Guayas,Guayaquil,-2.153703,-79.881382,Jimena Salazar
DEU-B62457BF,Mi Jorgito,Micro,I5610.01,Restaurantes y picanterías,2023-12-18,2026-02-16,Guayas,Guayaquil,-2.217361,-79.943046,Auto-gestionado
DEU-D5D4DCB0,Tío Martita Center,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2020-09-12,2026-03-23,Azuay,Cuenca,-2.897825,-78.977983,Esteban Ruiz
DEU-8EB09A11,Doña Anita Center,Micro,C1071.01,Panaderías y pastelerías,2022-04-18,2026-03-30,El Oro,Machala,-3.264211,-79.967202,Auto-gestionado
DEU-4E38CD71,Don Carmita,Pequeña,G4773.01,Bazares y papelerías,2024-10-17,2026-03-25,Pichincha,Quito,-0.183818,-78.476683,Esteban Ruiz
DEU-7CA3651D,Super Martita,Micro,I5630.01,Cafeterías y panaderías,2023-12-18,2026-03-19,Pichincha,Quito,-0.167556,-78.292102,Hilda Proaño
DEU-B9AA93F1,Doña Pedrito Mini,Micro,I5610.02,Comida rápida y food trucks,2023-02-17,2026-03-27,Santo Domingo,Santo Domingo,-0.235096,-79.125246,Auto-gestionado
DEU-B7E85E3D,Farmacia Vida,Micro,G4774.01,Farmacias y artículos médicos,2024-11-01,2026-03-26,El Oro,Machala,-3.193876,-79.723679,Carlos Mendoza
DEU-F9C0E1E6,La Beto Plus,Micro,I5610.01,Restaurantes y picanterías,2023-04-25,2026-03-21,Guayas,Guayaquil,-2.181471,-79.964299,Auto-gestionado
DEU-E5EC5040,Doña Jorgito,Micro,G4541.01,Venta y repuestos de motos,2024-12-24,2026-03-27,Pichincha,Quito,-0.286374,-78.637695,Auto-gestionado
DEU-962F8799,Mi Martita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-09-26,2026-03-28,Tungurahua,Ambato,-1.285611,-78.601845,Oswaldo Ñacato
DEU-1AD601D9,Tía Pedrito Mini,Micro,I5610.01,Restaurantes y picanterías,2022-01-26,2026-03-22,Loja,Loja,-3.993575,-79.175894,Auto-gestionado
DEU-D22571D4,Tío Martita Plus,Pequeña,G4711.01,Tiendas de abarrotes y víveres,2024-09-20,2026-03-31,Pichincha,Quito,-0.230328,-78.421098,Natalia Rosales
DEU-90CE7C86,La Martita Market,Micro,G4541.01,Venta y repuestos de motos,2024-10-10,2026-03-02,Guayas,Guayaquil,-2.261874,-79.993826,Lorena Dávila
DEU-D8587765,Doña Manuelito Center,Micro,I5610.01,Restaurantes y picanterías,2022-11-12,2026-03-23,Manabí,Portoviejo,-1.110559,-80.395815,Auto-gestionado
DEU-1297A4E7,Tío Fanny,Micro,G4541.01,Venta y repuestos de motos,2023-05-25,2026-03-23,Los Ríos,Babahoyo,-1.710675,-79.334291,Auto-gestionado
DEU-859DD7C5,El Martita Plus,Micro,I5630.01,Cafeterías y panaderías,2024-09-17,2026-03-23,Pichincha,Quito,-0.245084,-78.423892,Auto-gestionado
DEU-CCBE0B71,La Juanito Plus,Micro,I5610.03,Bares y cantinas,2021-01-11,2026-03-19,Guayas,Guayaquil,-2.143288,-79.990379,Auto-gestionado
DEU-1154A2BE,Tío Gladys Center,Micro,I5610.01,Restaurantes y picanterías,2025-09-24,2026-03-23,Guayas,Guayaquil,-2.290448,-79.849353,Auto-gestionado
DEU-D1D6412F,Doña Carmita,Micro,I5610.01,Restaurantes y picanterías,2025-02-06,2026-03-01,Guayas,Guayaquil,-2.219864,-79.861879,Auto-gestionado
DEU-63673534,Super Pedrito Plus,Micro,I5610.02,Comida rápida y food trucks,2023-07-10,2026-03-15,Guayas,Guayaquil,-2.155581,-79.993882,Auto-gestionado
DEU-BDDC7F48,Mi Lucho,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-08-15,2026-03-28,Cotopaxi,Latacunga,-0.873711,-78.51105,Auto-gestionado
DEU-E2BF0D5A,Doña Pancho Center,Micro,I5610.01,Restaurantes y picanterías,2024-12-06,2026-03-02,Esmeraldas,Esmeraldas,0.996219,-79.897574,Auto-gestionado
DEU-C6D33517,Coop. Los Andes,Micro,H4922.01,"Transporte (taxis, cooperativas)",2025-02-01,2026-03-28,Guayas,Guayaquil,-2.038329,-79.833951,Auto-gestionado
DEU-34A56B3D,Tío Rosita,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-07-15,2026-03-27,Guayas,Guayaquil,-2.110714,-79.893689,Lorena Dávila
DEU-05D5BE5B,Tío Rosita Plus,Micro,I5610.01,Restaurantes y picanterías,2023-01-21,2026-03-23,Guayas,Guayaquil,-2.127627,-79.852306,Auto-gestionado
DEU-DB8DC1C9,Tío Fanny,Micro,I5610.01,Restaurantes y picanterías,2025-06-02,2026-03-22,Santa Elena,Santa Elena,-2.286463,-80.854813,Auto-gestionado
DEU-161668DB,Boutique Segundo Center,Micro,G4771.01,Boutiques y ropa,2022-08-27,2026-03-31,Tungurahua,Ambato,-1.321047,-78.707323,Auto-gestionado
DEU-4732E1AA,Super Chabela Express,Micro,I5610.02,Comida rápida y food trucks,2024-10-26,2026-03-27,Santo Domingo,Santo Domingo,-0.316613,-79.177477,Auto-gestionado
DEU-C5485600,Tío Nelly Market,Micro,I5610.01,Restaurantes y picanterías,2022-11-28,2026-03-06,Chimborazo,Riobamba,-1.772055,-78.636848,Esteban Ruiz
DEU-76E79162,La Mayra Market,Micro,S9602.01,Peluquerías y salones de belleza,2024-10-01,2026-03-12,Guayas,Guayaquil,-1.969745,-79.856472,Natalia Rosales
DEU-3A6E0749,Farmacia Salud Center,Micro,G4774.01,Farmacias y artículos médicos,2025-05-19,2026-03-25,Pichincha,Quito,-0.173041,-78.515266,Auto-gestionado
DEU-54BE57BD,La Kléber,Micro,G4721.01,Fruterías y mercados,2024-09-03,2026-03-28,Pichincha,Quito,-0.085612,-78.319851,Auto-gestionado
DEU-7198FAC2,Boutique Gladys Plus,Micro,G4771.01,Boutiques y ropa,2022-10-23,2026-03-19,Pichincha,Quito,-0.272412,-78.430538,Auto-gestionado
DEU-D2E1E0C2,Don Anita,Micro,G4773.01,Bazares y papelerías,2024-04-24,2026-02-12,Imbabura,Ibarra,0.314806,-78.061775,Auto-gestionado
DEU-CEEFF129,Boutique Nelly Express,Micro,G4771.01,Boutiques y ropa,2023-11-29,2026-03-28,Azuay,Cuenca,-2.942808,-79.05821,Auto-gestionado
DEU-41852F5B,Tío Fanny Center,Micro,G4719.01,Comercio mixto (bazar + abarrote),2022-02-27,2026-03-14,Imbabura,Ibarra,0.383334,-78.198906,Auto-gestionado
DEU-EB623B21,Tío Anita,Micro,I5610.02,Comida rápida y food trucks,2023-04-18,2026-03-25,El Oro,Machala,-3.239768,-79.95898,Auto-gestionado
DEU-DE60CB5F,Doña Gladys Center,Pequeña,I5610.01,Restaurantes y picanterías,2022-12-19,2026-03-22,Pichincha,Quito,-0.146176,-78.454519,Esteban Ruiz
DEU-3A22C40F,Mi Anita,Micro,I5610.02,Comida rápida y food trucks,2024-07-06,2026-03-30,Pichincha,Quito,-0.113941,-78.614883,Auto-gestionado
DEU-BBD042DC,Super Mayra Center,Micro,G4773.01,Bazares y papelerías,2022-03-02,2026-03-30,Guayas,Guayaquil,-2.239267,-79.914958,Auto-gestionado
DEU-E3B50A6B,La Mayra,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-02-21,2026-03-23,Pichincha,Quito,-0.201562,-78.566885,Auto-gestionado
DEU-DF24C95B,La Martita Express,Micro,I5610.02,Comida rápida y food trucks,2022-11-19,2026-03-27,Pichincha,Quito,-0.265825,-78.410064,Auto-gestionado
DEU-BEB8C80C,Mi Pedrito Express,Micro,I5610.02,Comida rápida y food trucks,2021-04-02,2026-03-30,Los Ríos,Babahoyo,-1.922724,-79.538807,Auto-gestionado
DEU-87352946,La Gladys Center,Pequeña,I5610.01,Restaurantes y picanterías,2025-04-26,2026-03-31,Santa Elena,Santa Elena,-2.250649,-80.743639,Carlos Mendoza
DEU-88FC8772,Boutique Fanny Express,Micro,G4771.01,Boutiques y ropa,2024-02-23,2026-03-06,El Oro,Machala,-3.264451,-79.979437,Auto-gestionado
DEU-3E4DBA2A,Farmacia Central Market,Micro,G4774.01,Farmacias y artículos médicos,2026-02-28,2026-03-28,Manabí,Portoviejo,-1.074142,-80.417756,Auto-gestionado
DEU-5F484317,El Fanny,Mediana,G4719.01,Comercio mixto (bazar + abarrote),2022-12-22,2026-02-09,Manabí,Portoviejo,-1.018297,-80.452146,Andrea Vásconez
DEU-BFBD4C9E,El Lucho,Micro,I5610.01,Restaurantes y picanterías,2020-11-05,2026-01-31,Guayas,Guayaquil,-2.206804,-79.829174,Auto-gestionado
DEU-04062486,Don Pancho Express,Micro,G4541.01,Venta y repuestos de motos,2020-05-07,2026-03-30,Guayas,Guayaquil,-2.216212,-79.855871,Auto-gestionado
DEU-7BA78339,Mi Segundo Plus,Micro,G4773.01,Bazares y papelerías,2024-03-04,2026-03-25,Santa Elena,Santa Elena,-2.084613,-80.895162,Auto-gestionado
DEU-0AF1F09C,La Manuelito Center,Micro,I5630.01,Cafeterías y panaderías,2025-07-03,2026-03-08,Pichincha,Quito,-0.181349,-78.455153,Auto-gestionado
DEU-7F7E003E,Farmacia Sana Plus,Micro,G4774.01,Farmacias y artículos médicos,2022-02-04,2026-03-31,Santo Domingo,Santo Domingo,-0.345509,-79.02477,Lorena Dávila
DEU-656F87C1,Tía Carmita Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-03-23,2026-03-13,Guayas,Guayaquil,-2.099297,-79.899534,Auto-gestionado
DEU-02A16839,Boutique Pedrito Express,Micro,G4771.01,Boutiques y ropa,2023-07-11,2026-03-28,Guayas,Guayaquil,-2.158586,-79.880877,Mateo Pérez
DEU-C770B55D,El Beto,Micro,G4721.01,Fruterías y mercados,2024-03-17,2026-03-27,El Oro,Machala,-3.204364,-80.001215,Auto-gestionado
DEU-8850B3AC,Tío Martita,Micro,I5610.01,Restaurantes y picanterías,2023-06-27,2026-03-28,Chimborazo,Riobamba,-1.632589,-78.587679,Auto-gestionado
DEU-09DA48B2,Super Kléber Plus,Grande,I5630.01,Cafeterías y panaderías,2025-12-06,2026-03-23,Guayas,Guayaquil,-2.101678,-79.937237,Iván Moreno
DEU-2CC78FCE,Mi Jorgito,Micro,S9602.01,Peluquerías y salones de belleza,2023-06-27,2026-02-19,Azuay,Cuenca,-2.84498,-79.047384,Auto-gestionado
DEU-E63C0632,Don Anita Plus,Micro,G4711.01,Tiendas de abarrotes y víveres,2022-04-21,2026-03-31,Esmeraldas,Esmeraldas,0.953347,-79.592965,Auto-gestionado
DEU-119C9D86,El Mayra Market,Pequeña,I5610.03,Bares y cantinas,2021-09-29,2026-03-25,Los Ríos,Babahoyo,-1.81664,-79.581035,Andrea Vásconez
DEU-0F2B81F8,Don Mayra Plus,Micro,I5610.01,Restaurantes y picanterías,2025-01-03,2026-03-24,Tungurahua,Ambato,-1.263292,-78.764402,Auto-gestionado
DEU-0E8C6471,Tío Lucho,Micro,I5610.02,Comida rápida y food trucks,2025-12-06,2026-03-03,Guayas,Guayaquil,-2.15653,-80.042899,Auto-gestionado
DEU-D31C7E7C,Doña Rosita Market,Micro,I5610.03,Bares y cantinas,2024-04-19,2026-03-27,Pichincha,Quito,-0.244699,-78.489418,Paola Intriago
DEU-750A8A42,Super Juanito,Micro,G4711.01,Tiendas de abarrotes y víveres,2021-05-03,2026-03-26,Chimborazo,Riobamba,-1.622687,-78.552894,Auto-gestionado
DEU-3AB2DEB7,Tía Jorgito Mini,Micro,I5610.02,Comida rápida y food trucks,2024-06-25,2026-02-25,Imbabura,Ibarra,0.341856,-78.07524,Iván Moreno
DEU-00ECE948,Mi Pedrito,Micro,G4773.01,Bazares y papelerías,2025-03-04,2026-02-17,Guayas,Guayaquil,-2.153327,-80.040686,Auto-gestionado
DEU-DB4E8762,Mi Fanny Center,Micro,S9601.01,Lavanderías y tintorerías,2025-08-16,2026-03-21,Azuay,Cuenca,-2.954423,-79.128501,Auto-gestionado
DEU-4BAE1A7A,Mi Manuelito,Micro,G4711.01,Tiendas de abarrotes y víveres,2026-01-18,2026-03-13,Tungurahua,Ambato,-1.38343,-78.532337,Esteban Ruiz
DEU-FC1C664C,El Chabela,Micro,G4721.01,Fruterías y mercados,2024-03-03,2026-03-01,Tungurahua,Ambato,-1.344117,-78.62069,Auto-gestionado
DEU-FA1F32EE,Don Nelly Mini,Mediana,I5630.01,Cafeterías y panaderías,2023-10-20,2026-03-06,Pichincha,Quito,-0.175866,-78.484078,Fernanda Ortiz
DEU-4990BF7E,Tío Juanito Plus,Micro,G4721.01,Fruterías y mercados,2024-10-24,2026-03-27,Santa Elena,Santa Elena,-2.221639,-80.769486,Auto-gestionado
DEU-8604918A,Tío Juanito Mini,Mediana,G4719.01,Comercio mixto (bazar + abarrote),2023-02-07,2026-03-31,Pichincha,Quito,-0.183892,-78.465794,Carlos Mendoza
DEU-A44F7449,Coop. Trans Vencedores,Micro,H4922.01,"Transporte (taxis, cooperativas)",2022-09-17,2026-02-28,Manabí,Portoviejo,-1.001712,-80.553681,Auto-gestionado
DEU-75211595,Mi Jorgito,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-10-03,2026-03-30,Santo Domingo,Santo Domingo,-0.347044,-79.191521,Auto-gestionado
DEU-7FE99E84,Don Juanito Plus,Pequeña,I5630.01,Cafeterías y panaderías,2023-11-05,2026-03-21,Loja,Loja,-4.005381,-79.179523,Natalia Rosales
DEU-14B412C9,Doña Martita Express,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-11-04,2026-02-22,Loja,Loja,-3.836843,-79.105852,Iván Moreno
DEU-8017D931,Tío Pedrito,Micro,G4711.01,Tiendas de abarrotes y víveres,2023-04-22,2026-03-31,Guayas,Guayaquil,-2.24166,-79.964048,Auto-gestionado
DEU-F43FBD1F,Doña Segundo Plus,Micro,I5610.01,Restaurantes y picanterías,2023-04-04,2026-03-27,Azuay,Cuenca,-2.859538,-79.010492,Auto-gestionado
DEU-D1ADF5C1,Boutique Pancho Plus,Micro,G4771.01,Boutiques y ropa,2024-05-03,2026-03-19,Imbabura,Ibarra,0.347145,-78.149207,Auto-gestionado
DEU-3E92EC93,Mi Gladys Express,Micro,C1071.01,Panaderías y pastelerías,2023-09-21,2026-03-26,El Oro,Machala,-3.233512,-79.97522,Kevin Jaramillo
DEU-B0F8B6AF,Doña Lucho Market,Micro,I5610.01,Restaurantes y picanterías,2023-01-13,2026-03-29,Pichincha,Quito,-0.054827,-78.423149,Jimena Salazar
DEU-9E3F5696,La Nelly Market,Mediana,I5610.01,Restaurantes y picanterías,2022-01-02,2025-12-09,Manabí,Portoviejo,-1.064059,-80.448867,Paola Intriago
DEU-AF76F6BC,Don Gladys,Micro,G4721.01,Fruterías y mercados,2024-03-14,2026-02-28,Los Ríos,Babahoyo,-1.784542,-79.610001,Auto-gestionado
DEU-AAF083EB,Mi Jorgito,Micro,S9602.01,Peluquerías y salones de belleza,2025-08-14,2026-03-22,Guayas,Guayaquil,-2.223469,-79.895385,Iván Moreno
DEU-AC31AC6A,Super Segundo Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-12-11,2026-03-18,Santo Domingo,Santo Domingo,-0.462385,-78.967379,Auto-gestionado
DEU-CE236C15,Don Pedrito Mini,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-03-07,2026-03-26,Pichincha,Quito,-0.234875,-78.434556,Auto-gestionado
DEU-E633AA40,El Kléber Plus,Micro,I5630.01,Cafeterías y panaderías,2020-06-30,2026-03-31,Guayas,Guayaquil,-2.155627,-79.925306,Auto-gestionado
DEU-D08A6DAC,La Nelly,Pequeña,I5630.01,Cafeterías y panaderías,2022-03-13,2026-03-26,Pichincha,Quito,-0.050984,-78.410923,Hilda Proaño
DEU-47DA54F4,La Beto Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2020-11-17,2026-03-30,Guayas,Guayaquil,-2.282434,-79.96999,Auto-gestionado
DEU-9078E624,Mi Juanito,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-02-09,2026-02-13,Pichincha,Quito,-0.257139,-78.438254,Auto-gestionado
DEU-043AFCD7,Tía Segundo,Pequeña,I5630.01,Cafeterías y panaderías,2025-07-25,2026-03-26,Pichincha,Quito,-0.137379,-78.506267,Mateo Pérez
DEU-52EBE119,Mi Pancho,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-10-20,2026-03-29,Pichincha,Quito,-0.31578,-78.557404,Auto-gestionado
DEU-ECA08F72,Coop. Trans Vencedores Express,Micro,H4922.01,"Transporte (taxis, cooperativas)",2023-02-08,2026-03-17,Guayas,Guayaquil,-2.24302,-79.87413,Auto-gestionado
DEU-4D628EC3,Tía Carmita Express,Micro,I5610.01,Restaurantes y picanterías,2024-03-04,2026-03-24,Napo,Tena,-0.927331,-77.802562,Mateo Pérez
DEU-F4A1FEC6,La Pedrito Market,Micro,G4719.01,Comercio mixto (bazar + abarrote),2024-08-09,2026-03-29,Manabí,Portoviejo,-0.921501,-80.428081,Esteban Ruiz
DEU-E02081EE,Tío Carmita Express,Micro,G4719.01,Comercio mixto (bazar + abarrote),2022-05-22,2026-03-31,Pichincha,Quito,-0.25881,-78.564313,Lorena Dávila
DEU-076AF048,Mi Fanny Market,Micro,G4711.01,Tiendas de abarrotes y víveres,2025-12-24,2026-03-21,Chimborazo,Riobamba,-1.67821,-78.639641,Lorena Dávila
DEU-8C7E5AB5,Tío Pancho Mini,Pequeña,I5610.03,Bares y cantinas,2023-11-01,2026-02-11,Guayas,Guayaquil,-2.11101,-79.860164,Iván Moreno
DEU-CF69F400,Super Chabela Express,Micro,G4773.01,Bazares y papelerías,2024-10-05,2026-03-13,Pichincha,Quito,-0.141586,-78.504304,Auto-gestionado
DEU-E22A3BFA,Super Segundo,Micro,I5610.02,Comida rápida y food trucks,2022-05-22,2026-02-14,Azuay,Cuenca,-2.904222,-78.965653,Auto-gestionado
DEU-238ECD46,El Nelly,Micro,I5610.01,Restaurantes y picanterías,2023-10-12,2026-03-23,Santo Domingo,Santo Domingo,-0.234652,-79.204238,Auto-gestionado
DEU-1CA8CE6C,La Kléber Mini,Micro,I5610.02,Comida rápida y food trucks,2024-10-22,2026-03-25,Imbabura,Ibarra,0.233937,-78.232207,Auto-gestionado
DEU-DC8147B8,Mi Martita Express,Micro,I5610.01,Restaurantes y picanterías,2024-08-24,2026-03-31,Tungurahua,Ambato,-1.237407,-78.594223,Auto-gestionado
DEU-BF3F26D8,El Juanito Express,Micro,I5610.01,Restaurantes y picanterías,2023-01-20,2026-03-31,Guayas,Guayaquil,-2.180084,-79.877058,Gabriel Aguilar
DEU-EAAED800,Tío Kléber,Micro,G4711.01,Tiendas de abarrotes y víveres,2024-11-24,2026-03-15,Pichincha,Quito,-0.199024,-78.547957,Auto-gestionado
