ticket_id,merchant_id,fecha_apertura,fecha_cierre,categoria,severidad,estado,tiempo_resolucion_hrs,satisfaccion_post_cierre
TKT-9F76E5F669,DEU-15C3FACA,2025-12-12 17:37:00,,configuracion_qr,4,abierto,,
TKT-52FD3BCFEA,DEU-15C3FACA,2026-02-08 11:57:00,,liquidacion_demora,4,abierto,,
TKT-23F97C8B37,DEU-15D41694,2025-06-12 21:46:00,2025-06-13 21:58:00,roles_vendedor,2,resuelto,24.2,4.0
TKT-CF8B69443F,DEU-15D41694,2025-06-17 18:38:00,,problema_qr_fisico,2,abierto,,
TKT-AA2AC5268E,DEU-15D41694,2025-09-10 07:15:00,,facturacion_comisiones,2,en_proceso,,
TKT-1D9DBA262A,DEU-15D41694,2026-01-05 14:58:00,,facturacion_comisiones,3,abierto,,
TKT-5307F34027,DEU-15E9B149,2026-01-24 07:06:00,,problema_qr_fisico,1,abierto,,
TKT-B04560E0E9,DEU-15E9B149,2026-02-07 12:27:00,2026-02-08 22:21:00,configuracion_qr,4,resuelto,33.9,4.0
TKT-2B1FF58132,DEU-15E9B149,2026-02-14 20:53:00,,problema_qr_fisico,2,en_proceso,,
TKT-627D3B0836,DEU-15E9B149,2026-03-10 16:52:00,,pago_rechazado,2,abierto,,
TKT-49231C5107,DEU-15F120FE,2025-05-27 19:24:00,,liquidacion_demora,3,en_proceso,,
TKT-D97C0587A1,DEU-15F120FE,2025-07-10 13:45:00,,liquidacion_demora,3,en_proceso,,
TKT-608CB5D0AD,DEU-15F120FE,2025-11-04 20:16:00,,configuracion_qr,3,escalado,,
TKT-DCD1C0BB11,DEU-15F120FE,2026-01-22 19:05:00,,app_congelada,2,abierto,,
TKT-6CF420649F,DEU-15F120FE,2026-02-07 07:15:00,,app_congelada,3,en_proceso,,
TKT-E940C8924A,DEU-15F47145,2025-05-27 07:26:00,,cierre_caja,3,escalado,,
TKT-5BB34A2572,DEU-15F47145,2026-01-01 14:34:00,,consulta_general,3,abierto,,
TKT-7216D5B674,DEU-15F47145,2026-03-02 17:46:00,,liquidacion_demora,3,abierto,,
TKT-A854DA9404,DEU-161668DB,2025-10-10 19:22:00,,cierre_caja,2,abierto,,
TKT-0FB21C0BE8,DEU-164AFFFB,2025-08-10 14:41:00,,pago_rechazado,2,abierto,,
TKT-D7B74C0C01,DEU-164AFFFB,2025-08-29 07:21:00,2025-08-31 21:27:00,liquidacion_demora,2,resuelto,62.1,2.0
TKT-5D2822E398,DEU-164AFFFB,2025-10-09 11:17:00,,consulta_general,2,en_proceso,,
TKT-35440E5229,DEU-164AFFFB,2025-11-13 08:27:00,,pago_rechazado,3,abierto,,
TKT-CF720A16D4,DEU-164AFFFB,2025-11-20 13:49:00,2025-11-21 06:55:00,liquidacion_demora,4,resuelto,17.1,1.0
TKT-803FFAFB06,DEU-164AFFFB,2025-11-28 13:21:00,2025-12-02 05:15:00,app_congelada,2,resuelto,87.9,
TKT-31488F2F7F,DEU-164AFFFB,2025-12-09 09:13:00,,roles_vendedor,3,abierto,,
TKT-4EFC13469F,DEU-164AFFFB,2025-12-18 15:08:00,,pago_rechazado,5,en_proceso,,
TKT-788851038D,DEU-164AFFFB,2025-12-19 09:01:00,,pago_rechazado,4,abierto,,
TKT-5A18A7AE3F,DEU-164AFFFB,2025-12-25 12:34:00,,liquidacion_demora,4,en_proceso,,
TKT-92A52F698C,DEU-164AFFFB,2025-12-28 21:06:00,2025-12-31 21:00:00,facturacion_comisiones,4,resuelto,71.9,1.0
TKT-3597232BBC,DEU-164AFFFB,2026-01-01 20:59:00,,pago_rechazado,3,abierto,,
TKT-A2DCC645CE,DEU-164AFFFB,2026-01-04 21:31:00,,pago_rechazado,4,escalado,,
TKT-D8258C18F7,DEU-164AFFFB,2026-01-07 14:42:00,2026-01-09 15:30:00,roles_vendedor,2,resuelto,48.8,
TKT-3D340CE48C,DEU-164AFFFB,2026-01-11 12:18:00,,pago_rechazado,2,en_proceso,,
TKT-A719357758,DEU-164AFFFB,2026-01-14 21:04:00,2026-01-17 11:22:00,pago_rechazado,4,resuelto,62.3,2.0
TKT-4687908806,DEU-164AFFFB,2026-01-29 19:22:00,,facturacion_comisiones,3,en_proceso,,
TKT-34B14E01FD,DEU-164AFFFB,2026-01-30 13:00:00,2026-02-02 08:06:00,facturacion_comisiones,5,resuelto,67.1,2.0
TKT-D3F0DEF6A9,DEU-164AFFFB,2026-02-18 20:26:00,,roles_vendedor,4,en_proceso,,
TKT-0B8A9BF96B,DEU-164AFFFB,2026-02-21 16:28:00,2026-02-28 09:16:00,problema_qr_fisico,4,resuelto,160.8,1.0
TKT-D88348649E,DEU-164AFFFB,2026-02-22 12:40:00,,facturacion_comisiones,4,abierto,,
TKT-FA82399E40,DEU-164AFFFB,2026-02-22 13:01:00,,pago_rechazado,5,escalado,,
TKT-6D4FE1D00B,DEU-16582DD0,2025-05-24 10:49:00,,roles_vendedor,2,en_proceso,,
TKT-533CF7C7A4,DEU-16582DD0,2025-09-02 08:45:00,,pago_rechazado,2,en_proceso,,
TKT-B790852EA2,DEU-16582DD0,2026-03-06 12:42:00,,pago_rechazado,2,abierto,,
TKT-4671839CBF,DEU-165DD1DE,2025-04-17 07:45:00,,pago_rechazado,2,en_proceso,,
TKT-FE1ADE0DA8,DEU-16686D95,2025-07-08 13:19:00,,cierre_caja,2,en_proceso,,
TKT-4A0ACE7570,DEU-16686D95,2025-12-24 19:47:00,,configuracion_qr,1,abierto,,
TKT-2B18B71A86,DEU-167C4C3F,2025-12-03 18:52:00,,pago_rechazado,2,abierto,,
TKT-FFF05F888A,DEU-167C4C3F,2026-01-05 11:20:00,,app_congelada,2,abierto,,
TKT-58BB7114B6,DEU-16FB6B12,2025-11-23 08:03:00,,app_congelada,2,en_proceso,,
TKT-C246322055,DEU-16FB6B12,2025-12-11 08:04:00,,app_congelada,2,en_proceso,,
TKT-CAC423543B,DEU-16FE7614,2026-02-14 07:41:00,,app_congelada,3,abierto,,
TKT-D3F6570762,DEU-16FE7614,2026-03-14 17:26:00,,configuracion_qr,2,abierto,,
TKT-96273097B5,DEU-16FE7614,2026-03-17 14:51:00,2026-03-19 01:45:00,cierre_caja,1,resuelto,34.9,4.0
TKT-3BAA22CCE3,DEU-17364ABB,2025-07-19 12:17:00,,cierre_caja,3,escalado,,
TKT-9F459D6DBC,DEU-174A086D,2025-09-13 11:38:00,2025-09-14 03:44:00,pago_rechazado,4,resuelto,16.1,
TKT-8017BDBD39,DEU-174A086D,2025-09-30 19:26:00,,configuracion_qr,1,en_proceso,,
TKT-6B3575D87D,DEU-174A086D,2025-12-15 13:41:00,,pago_rechazado,2,abierto,,
TKT-29A7E7439B,DEU-174E655B,2025-10-04 07:22:00,,app_congelada,2,escalado,,
TKT-305B18F5FB,DEU-174E655B,2025-12-26 17:54:00,,configuracion_qr,2,en_proceso,,
TKT-BAF3DA77AC,DEU-174E655B,2026-01-06 08:55:00,,liquidacion_demora,2,abierto,,
TKT-B53737637C,DEU-174E655B,2026-02-01 09:51:00,,app_congelada,2,abierto,,
TKT-9B1DE16C80,DEU-174E655B,2026-02-20 07:57:00,2026-02-21 15:45:00,roles_vendedor,2,resuelto,31.8,5.0
TKT-5E601576E5,DEU-174FC97A,2025-10-29 12:02:00,,app_congelada,2,en_proceso,,
TKT-2AF17817A5,DEU-1760F1AA,2025-07-13 16:34:00,,pago_rechazado,3,en_proceso,,
TKT-2830DEC63A,DEU-1785AB95,2025-05-29 18:56:00,,pago_rechazado,2,escalado,,
TKT-205FAF5E7C,DEU-178B31B9,2025-04-14 12:35:00,,problema_qr_fisico,3,abierto,,
TKT-B813543E6C,DEU-178B31B9,2025-05-13 08:00:00,,consulta_general,3,escalado,,
TKT-6396B8EEDA,DEU-178B31B9,2025-06-07 19:12:00,2025-06-09 06:18:00,pago_rechazado,2,resuelto,35.1,3.0
TKT-8DCA50274B,DEU-178B31B9,2025-06-21 19:42:00,2025-06-24 18:36:00,pago_rechazado,2,resuelto,70.9,4.0
TKT-216E4477C5,DEU-178B31B9,2025-06-24 16:21:00,,liquidacion_demora,2,abierto,,
TKT-6C5B6FBB25,DEU-178B31B9,2025-08-05 19:22:00,,liquidacion_demora,3,en_proceso,,
TKT-C3B19F5AB2,DEU-178B31B9,2025-08-06 21:28:00,2025-08-07 20:04:00,liquidacion_demora,4,resuelto,22.6,
TKT-2814BDC79E,DEU-178B31B9,2025-08-17 14:57:00,2025-08-19 19:45:00,app_congelada,2,resuelto,52.8,
TKT-FE72702617,DEU-178B31B9,2025-10-16 20:16:00,,configuracion_qr,3,abierto,,
TKT-8FA333A6E7,DEU-178B31B9,2025-11-05 09:51:00,2025-11-07 20:27:00,cierre_caja,1,resuelto,58.6,
TKT-2E4400998F,DEU-178B31B9,2025-11-11 16:02:00,,liquidacion_demora,3,en_proceso,,
TKT-301761ED17,DEU-178B31B9,2026-01-29 14:55:00,,consulta_general,3,abierto,,
TKT-A27A1CA59F,DEU-178B31B9,2026-02-10 11:33:00,2026-02-12 19:21:00,cierre_caja,2,resuelto,55.8,
TKT-B836EBE15E,DEU-178B31B9,2026-02-15 18:55:00,,configuracion_qr,3,en_proceso,,
TKT-1095AACC0F,DEU-178B31B9,2026-02-18 09:13:00,2026-02-21 02:49:00,pago_rechazado,4,resuelto,65.6,
TKT-3A836A4859,DEU-178B31B9,2026-03-08 10:12:00,2026-03-14 09:24:00,app_congelada,2,resuelto,143.2,
TKT-72B863798B,DEU-178B31B9,2026-03-14 15:48:00,2026-03-17 06:24:00,configuracion_qr,2,resuelto,62.6,
TKT-5779A17735,DEU-178B31B9,2026-03-22 18:36:00,,liquidacion_demora,3,abierto,,
TKT-01B6747A4C,DEU-17B29AEB,2025-11-14 15:36:00,,pago_rechazado,3,abierto,,
TKT-CDA4DCAB10,DEU-17B29AEB,2026-01-24 17:26:00,,problema_qr_fisico,4,en_proceso,,
TKT-8082D7C86D,DEU-17B96FB0,2025-04-21 18:46:00,,liquidacion_demora,4,escalado,,
TKT-CD34EFC90D,DEU-17B96FB0,2025-04-22 07:53:00,2025-04-23 02:17:00,configuracion_qr,1,resuelto,18.4,4.0
TKT-7AB35A699B,DEU-17B96FB0,2025-06-14 07:35:00,,cierre_caja,2,en_proceso,,
TKT-9F968636C0,DEU-17B96FB0,2025-10-17 21:37:00,,liquidacion_demora,2,abierto,,
TKT-C531292864,DEU-17E46588,2025-06-09 07:04:00,2025-06-10 16:10:00,cierre_caja,4,resuelto,33.1,3.0
TKT-00834688F0,DEU-17E46588,2025-06-09 10:24:00,,consulta_general,2,en_proceso,,
TKT-8002DEC55D,DEU-180365D3,2025-11-30 09:38:00,,pago_rechazado,3,en_proceso,,
TKT-5A6C92A962,DEU-180365D3,2025-12-26 07:35:00,,cierre_caja,3,en_proceso,,
TKT-B7C817DA32,DEU-180B2DD1,2025-06-20 20:55:00,2025-06-21 19:13:00,problema_qr_fisico,3,resuelto,22.3,3.0
TKT-DC9F47A213,DEU-180B2DD1,2025-06-21 14:51:00,,roles_vendedor,2,en_proceso,,
TKT-D9780ED308,DEU-180B2DD1,2025-08-06 08:06:00,,roles_vendedor,3,escalado,,
TKT-1A1495DE0F,DEU-180B2DD1,2025-12-10 14:50:00,,liquidacion_demora,2,escalado,,
TKT-C93595EB2D,DEU-18111125,2025-10-28 18:56:00,,consulta_general,3,abierto,,
TKT-1E620CBEBE,DEU-18111125,2025-12-04 18:55:00,,pago_rechazado,2,en_proceso,,
TKT-D3B9972B6A,DEU-18111125,2026-01-09 10:20:00,2026-01-12 08:44:00,pago_rechazado,3,resuelto,70.4,
TKT-F416CC7842,DEU-18111125,2026-01-11 10:07:00,,pago_rechazado,3,abierto,,
TKT-8A8F43B3C4,DEU-18111125,2026-01-14 12:47:00,,liquidacion_demora,3,abierto,,
TKT-7196C491A3,DEU-18111125,2026-01-18 11:08:00,2026-01-21 10:26:00,pago_rechazado,3,resuelto,71.3,
TKT-6744CB3ACA,DEU-18111125,2026-01-18 15:23:00,,liquidacion_demora,4,abierto,,
TKT-D48510258F,DEU-18111125,2026-01-29 09:59:00,,app_congelada,2,abierto,,
TKT-F3E550D8D7,DEU-18111125,2026-01-30 09:54:00,2026-01-31 09:00:00,pago_rechazado,4,resuelto,23.1,2.0
TKT-F138F6CBB7,DEU-18111125,2026-02-07 17:31:00,,app_congelada,2,abierto,,
TKT-803D1F4DAB,DEU-18111125,2026-02-11 17:06:00,2026-02-14 20:48:00,cierre_caja,2,resuelto,75.7,
TKT-6370E05E35,DEU-18111125,2026-02-15 18:19:00,,pago_rechazado,2,en_proceso,,
TKT-8BFB473FAE,DEU-18111125,2026-02-24 16:45:00,,liquidacion_demora,4,en_proceso,,
TKT-F129D48D16,DEU-18111125,2026-02-26 08:36:00,,liquidacion_demora,3,abierto,,
TKT-16C66EF9F1,DEU-18111125,2026-03-26 14:00:00,,facturacion_comisiones,3,en_proceso,,
TKT-EE3DED263E,DEU-185181AC,2025-08-03 16:28:00,,cierre_caja,2,en_proceso,,
TKT-BC78B81D25,DEU-185181AC,2026-03-21 12:22:00,,configuracion_qr,1,escalado,,
TKT-D0590CDC53,DEU-185FE8A5,2025-06-10 15:14:00,,cierre_caja,2,abierto,,
TKT-1072475DC1,DEU-185FE8A5,2026-03-15 18:40:00,,roles_vendedor,2,abierto,,
TKT-8F0484B66C,DEU-18766EF5,2025-05-22 11:31:00,,roles_vendedor,2,en_proceso,,
TKT-77D40981A4,DEU-18766EF5,2025-06-09 17:40:00,,facturacion_comisiones,3,abierto,,
TKT-60749B7028,DEU-18766EF5,2025-06-19 13:09:00,2025-06-20 13:21:00,app_congelada,3,resuelto,24.2,
TKT-6439EE8A26,DEU-18766EF5,2025-06-20 11:46:00,2025-06-22 05:10:00,pago_rechazado,1,resuelto,41.4,4.0
TKT-F79E757630,DEU-18920377,2025-05-08 17:50:00,,liquidacion_demora,1,abierto,,
TKT-AF3CA52758,DEU-18C7F949,2025-05-28 15:04:00,,app_congelada,3,abierto,,
TKT-C30031D64E,DEU-18C7F949,2025-07-12 08:13:00,,liquidacion_demora,3,abierto,,
TKT-CCDCF51A5E,DEU-18C7F949,2025-09-18 17:51:00,,app_congelada,3,en_proceso,,
TKT-6FFD436108,DEU-18C7F949,2025-12-01 10:53:00,2025-12-04 01:05:00,app_congelada,3,resuelto,62.2,
TKT-5502BDDC2B,DEU-18C7F949,2025-12-01 13:37:00,,consulta_general,1,en_proceso,,
TKT-45A6ACBA81,DEU-18C7F949,2025-12-04 14:07:00,2025-12-06 00:55:00,app_congelada,2,resuelto,34.8,
TKT-1B06A76199,DEU-18C7F949,2025-12-16 14:04:00,,pago_rechazado,4,en_proceso,,
TKT-2824A5C541,DEU-18C7F949,2025-12-21 07:31:00,2025-12-22 15:49:00,pago_rechazado,3,resuelto,32.3,3.0
TKT-228EAD1AEC,DEU-18C7F949,2026-01-07 21:42:00,,pago_rechazado,4,abierto,,
TKT-FD2CFC43AB,DEU-18C7F949,2026-01-13 08:16:00,,pago_rechazado,4,en_proceso,,
TKT-9EF2A2A49C,DEU-18C7F949,2026-01-26 08:54:00,2026-01-30 14:24:00,cierre_caja,4,resuelto,101.5,
TKT-64CF4913EC,DEU-18C7F949,2026-02-04 11:10:00,,pago_rechazado,2,abierto,,
TKT-D673AFC59D,DEU-18C7F949,2026-02-04 15:59:00,,liquidacion_demora,5,escalado,,
TKT-D6F44887BE,DEU-18C7F949,2026-02-05 10:14:00,,pago_rechazado,4,en_proceso,,
TKT-DB551C3479,DEU-18C7F949,2026-02-08 11:36:00,,cierre_caja,3,abierto,,
TKT-5FA2EAE94A,DEU-18C7F949,2026-02-23 08:22:00,,app_congelada,5,en_proceso,,
TKT-874B38ADD5,DEU-18C7F949,2026-02-24 09:50:00,2026-03-08 11:44:00,liquidacion_demora,5,resuelto,289.9,1.0
TKT-73F1E27C7B,DEU-18C7F949,2026-02-28 17:46:00,2026-03-16 17:52:00,pago_rechazado,3,resuelto,384.1,1.0
TKT-CF903538FB,DEU-18C962F4,2025-11-26 17:55:00,,cierre_caja,2,en_proceso,,
TKT-1FC08D7804,DEU-18C962F4,2025-12-01 09:38:00,,app_congelada,2,escalado,,
TKT-35D7A526F5,DEU-18C962F4,2026-02-13 21:16:00,,pago_rechazado,2,en_proceso,,
TKT-08C38945A9,DEU-18E52CB8,2025-12-17 17:39:00,,liquidacion_demora,2,abierto,,
TKT-67C7525404,DEU-18E52CB8,2026-02-27 11:49:00,,liquidacion_demora,2,abierto,,
TKT-A880A67F4B,DEU-18E5FF2C,2025-04-18 21:58:00,,app_congelada,2,escalado,,
TKT-E428ABE77A,DEU-18E5FF2C,2026-03-11 11:22:00,,liquidacion_demora,2,en_proceso,,
TKT-9EFC06ED93,DEU-191089FE,2025-06-06 20:37:00,,configuracion_qr,3,abierto,,
TKT-E4E9ABFB0A,DEU-191089FE,2025-08-28 20:32:00,,liquidacion_demora,2,en_proceso,,
TKT-C617FA0A01,DEU-191089FE,2025-12-19 18:47:00,,configuracion_qr,2,escalado,,
TKT-FBADE78CB4,DEU-191089FE,2026-03-01 09:59:00,2026-03-03 19:05:00,app_congelada,1,resuelto,57.1,4.0
TKT-E9A6E5B851,DEU-191089FE,2026-03-23 19:20:00,,cierre_caja,3,escalado,,
TKT-B8A1326EC1,DEU-192DA41E,2025-10-10 17:16:00,2025-10-11 03:58:00,roles_vendedor,2,resuelto,10.7,
TKT-9B17828928,DEU-192DA41E,2025-10-12 14:18:00,2025-10-13 12:36:00,consulta_general,2,resuelto,22.3,2.0
TKT-65C82E01F0,DEU-192DA41E,2025-10-18 11:58:00,,app_congelada,3,abierto,,
TKT-AF2D1D3CD8,DEU-192DA41E,2025-11-04 12:57:00,,cierre_caja,2,en_proceso,,
TKT-EA24AA4FD6,DEU-192DA41E,2025-11-11 21:32:00,,liquidacion_demora,3,escalado,,
TKT-F067AF3214,DEU-192DA41E,2025-11-18 09:41:00,,liquidacion_demora,4,abierto,,
TKT-CC36482E00,DEU-192DA41E,2025-11-25 13:17:00,2025-11-27 18:11:00,pago_rechazado,4,resuelto,52.9,2.0
TKT-EB400194DD,DEU-192DA41E,2025-11-27 21:40:00,,app_congelada,2,abierto,,
TKT-6441A1FF1A,DEU-192DA41E,2025-12-18 21:08:00,,consulta_general,4,escalado,,
TKT-5B5B33A08E,DEU-192DA41E,2026-01-02 19:36:00,,facturacion_comisiones,3,en_proceso,,
TKT-0B8DC5380F,DEU-192DA41E,2026-01-03 08:58:00,2026-01-10 02:28:00,pago_rechazado,3,resuelto,161.5,3.0
TKT-323D86C002,DEU-192DA41E,2026-01-08 16:34:00,,liquidacion_demora,4,en_proceso,,
TKT-28D233A19F,DEU-192DA41E,2026-01-11 15:37:00,,pago_rechazado,3,en_proceso,,
TKT-0B9225DFD9,DEU-192DA41E,2026-01-21 11:00:00,2026-01-31 09:42:00,facturacion_comisiones,2,resuelto,238.7,1.0
TKT-D12D722221,DEU-192DA41E,2026-01-23 20:33:00,2026-01-27 14:51:00,cierre_caja,2,resuelto,90.3,2.0
TKT-6E400A4E54,DEU-192DA41E,2026-01-24 07:58:00,,configuracion_qr,2,en_proceso,,
TKT-061ACB3BE8,DEU-192DA41E,2026-01-27 18:31:00,,app_congelada,2,en_proceso,,
TKT-00171EB934,DEU-192DA41E,2026-01-29 19:30:00,,liquidacion_demora,3,en_proceso,,
TKT-796E7AD737,DEU-192DA41E,2026-02-02 16:00:00,,pago_rechazado,4,abierto,,
TKT-0B84B51716,DEU-192DA41E,2026-02-05 10:01:00,,app_congelada,3,en_proceso,,
TKT-09354A2935,DEU-192DA41E,2026-02-07 21:25:00,2026-02-12 19:55:00,liquidacion_demora,4,resuelto,118.5,1.0
TKT-CEF49385E1,DEU-192DA41E,2026-02-09 18:48:00,2026-02-11 22:42:00,app_congelada,4,resuelto,51.9,1.0
TKT-0D7E78588C,DEU-192DA41E,2026-02-11 12:25:00,,liquidacion_demora,4,abierto,,
TKT-A95AE687AB,DEU-192DA41E,2026-02-18 08:57:00,,liquidacion_demora,5,escalado,,
TKT-D61A9186EE,DEU-192DA41E,2026-02-27 10:34:00,2026-03-01 17:46:00,liquidacion_demora,4,resuelto,55.2,1.0
TKT-B18819331D,DEU-19491B20,2025-05-18 12:00:00,,pago_rechazado,3,abierto,,
TKT-E1EBE37E4E,DEU-19491B20,2025-06-27 12:58:00,,roles_vendedor,3,abierto,,
TKT-259F3CF564,DEU-19630AD1,2025-12-26 09:11:00,,consulta_general,3,abierto,,
TKT-CB98681400,DEU-1A061BAF,2025-11-28 14:18:00,,app_congelada,3,abierto,,
TKT-F262DDBCFD,DEU-1A5E5A01,2025-06-09 08:38:00,,problema_qr_fisico,3,abierto,,
TKT-C55DA6A41D,DEU-1A5E5A01,2025-08-24 14:16:00,,pago_rechazado,4,en_proceso,,
TKT-14AFED2B84,DEU-1A5E5A01,2026-02-24 08:48:00,,liquidacion_demora,2,en_proceso,,
TKT-3C2D68133D,DEU-1A92D692,2025-07-10 21:27:00,,cierre_caja,2,abierto,,
TKT-D023038C2A,DEU-1AC084D0,2025-06-13 07:42:00,,liquidacion_demora,2,abierto,,
TKT-3E0167A328,DEU-1AC084D0,2025-10-12 20:41:00,,app_congelada,2,abierto,,
TKT-97E4B9F4B4,DEU-1AC084D0,2025-11-02 16:16:00,2025-11-04 07:16:00,roles_vendedor,2,resuelto,39.0,2.0
TKT-6A7773E13C,DEU-1AC084D0,2025-11-07 12:19:00,2025-11-09 21:55:00,configuracion_qr,2,resuelto,57.6,
TKT-D8BBFEF86D,DEU-1AC084D0,2025-11-08 09:23:00,,liquidacion_demora,4,en_proceso,,
TKT-5F9543C777,DEU-1AC084D0,2025-12-15 08:35:00,2025-12-22 09:35:00,pago_rechazado,2,resuelto,169.0,
TKT-9D4B9E4387,DEU-1AC084D0,2025-12-15 20:47:00,,app_congelada,3,en_proceso,,
TKT-FE9ED14A01,DEU-1AC084D0,2026-01-02 08:43:00,,pago_rechazado,4,abierto,,
TKT-7611E7A379,DEU-1AC084D0,2026-01-12 10:49:00,2026-01-16 01:31:00,pago_rechazado,5,resuelto,86.7,1.0
TKT-F8B794010C,DEU-1AC084D0,2026-01-22 07:30:00,,app_congelada,3,escalado,,
TKT-CBE4526D33,DEU-1AC084D0,2026-01-27 08:11:00,,liquidacion_demora,5,en_proceso,,
TKT-4DF11EDED4,DEU-1AC084D0,2026-01-28 13:22:00,,app_congelada,3,en_proceso,,
TKT-295AB5ADB3,DEU-1AC084D0,2026-02-04 19:54:00,,liquidacion_demora,3,abierto,,
TKT-49146CE6A5,DEU-1AC084D0,2026-02-06 12:44:00,,app_congelada,1,en_proceso,,
TKT-EA8E717D55,DEU-1AC084D0,2026-02-11 18:26:00,,pago_rechazado,2,abierto,,
TKT-9D95B39B89,DEU-1AC084D0,2026-02-11 20:14:00,2026-02-14 11:38:00,pago_rechazado,2,resuelto,63.4,
TKT-100C7280FE,DEU-1AC084D0,2026-02-20 18:58:00,2026-02-24 02:28:00,pago_rechazado,2,resuelto,79.5,1.0
TKT-3D1D3B9742,DEU-1AC084D0,2026-02-21 12:35:00,2026-02-25 07:05:00,facturacion_comisiones,3,resuelto,90.5,
TKT-845B2DD1C8,DEU-1AC084D0,2026-02-22 15:05:00,,liquidacion_demora,3,abierto,,
TKT-0F4F83F6A8,DEU-1AC084D0,2026-02-24 15:44:00,,pago_rechazado,1,en_proceso,,
TKT-9062C029B5,DEU-1AC084D0,2026-02-26 13:16:00,,cierre_caja,1,abierto,,
TKT-9BFCD66924,DEU-1AFFD35F,2025-08-28 10:01:00,,pago_rechazado,2,abierto,,
TKT-3B48180FB4,DEU-1AFFD35F,2025-09-30 15:31:00,,liquidacion_demora,2,en_proceso,,
TKT-831F92E78D,DEU-1B0CDA32,2025-09-23 15:40:00,,pago_rechazado,4,escalado,,
TKT-FB304B1995,DEU-1B0CDA32,2025-11-17 08:09:00,,problema_qr_fisico,3,en_proceso,,
TKT-75C3BD577C,DEU-1B0CDA32,2025-12-16 12:22:00,,app_congelada,3,abierto,,
TKT-77380C3ABF,DEU-1B0CDA32,2025-12-21 19:10:00,,liquidacion_demora,4,en_proceso,,
TKT-BB92EE3F80,DEU-1B0CDA32,2026-01-08 13:46:00,,liquidacion_demora,4,en_proceso,,
TKT-CAA0AA655A,DEU-1B0CDA32,2026-01-15 08:26:00,,roles_vendedor,2,abierto,,
TKT-09200514DF,DEU-1B0CDA32,2026-01-19 07:36:00,,liquidacion_demora,5,escalado,,
TKT-DF4E6B4858,DEU-1B0CDA32,2026-01-19 09:01:00,,liquidacion_demora,4,abierto,,
TKT-63D035245C,DEU-1B0CDA32,2026-01-21 16:35:00,2026-01-24 01:47:00,liquidacion_demora,4,resuelto,57.2,2.0
TKT-406253A985,DEU-1B0CDA32,2026-01-24 21:27:00,2026-01-30 12:03:00,liquidacion_demora,5,resuelto,134.6,1.0
TKT-0B9974BE84,DEU-1B0CDA32,2026-02-03 17:03:00,,facturacion_comisiones,4,en_proceso,,
TKT-FA67D8CB6B,DEU-1B0CDA32,2026-02-04 19:19:00,2026-02-08 09:49:00,pago_rechazado,4,resuelto,86.5,1.0
TKT-64D4C79E71,DEU-1B0CDA32,2026-02-10 21:56:00,2026-02-12 00:08:00,pago_rechazado,3,resuelto,26.2,3.0
TKT-B62302324D,DEU-1B0CDA32,2026-02-16 16:00:00,,pago_rechazado,4,escalado,,
TKT-C4CE371375,DEU-1B0CDA32,2026-02-20 07:43:00,2026-02-20 16:07:00,pago_rechazado,3,resuelto,8.4,
TKT-9D4E4C97F5,DEU-1B0CDA32,2026-02-21 15:12:00,,pago_rechazado,3,abierto,,
TKT-82B210C74E,DEU-1B0CDA32,2026-02-26 16:53:00,2026-02-28 16:35:00,pago_rechazado,4,resuelto,47.7,
TKT-ECDBD76193,DEU-1B0CDA32,2026-02-26 19:00:00,,app_congelada,3,en_proceso,,
TKT-AC5BA7CD08,DEU-1B19468B,2026-01-10 17:19:00,,pago_rechazado,3,abierto,,
TKT-25010EDBE1,DEU-1B19468B,2026-01-13 07:19:00,2026-01-19 11:07:00,pago_rechazado,4,resuelto,147.8,1.0
TKT-7209AFA9CB,DEU-1B19468B,2026-01-16 21:06:00,,liquidacion_demora,4,en_proceso,,
TKT-955AABD99C,DEU-1B19468B,2026-01-17 16:25:00,,pago_rechazado,4,escalado,,
TKT-EF423B0DD2,DEU-1B19468B,2026-01-17 16:51:00,,app_congelada,3,en_proceso,,
TKT-903F2ACEE0,DEU-1B19468B,2026-01-22 18:46:00,2026-01-27 15:52:00,consulta_general,3,resuelto,117.1,
TKT-A6B088D8F0,DEU-1B19468B,2026-01-24 17:54:00,,liquidacion_demora,5,en_proceso,,
TKT-AD5904CC3F,DEU-1B19468B,2026-01-27 09:16:00,2026-01-30 16:16:00,app_congelada,4,resuelto,79.0,
TKT-94AA369DD5,DEU-1B19468B,2026-01-29 18:54:00,2026-02-03 16:12:00,liquidacion_demora,5,resuelto,117.3,1.0
TKT-75011E3ABB,DEU-1B19468B,2026-02-04 08:07:00,2026-02-06 20:01:00,app_congelada,4,resuelto,59.9,2.0
TKT-AA0F3B75B5,DEU-1B19468B,2026-02-05 08:09:00,,pago_rechazado,3,escalado,,
TKT-14E4944AE8,DEU-1B19468B,2026-02-08 21:35:00,,pago_rechazado,3,en_proceso,,
TKT-738191114D,DEU-1B19468B,2026-02-14 17:56:00,2026-02-19 08:26:00,facturacion_comisiones,2,resuelto,110.5,
TKT-C51BA8FD41,DEU-1B19468B,2026-02-17 09:50:00,,liquidacion_demora,5,abierto,,
TKT-904528F7EB,DEU-1B19468B,2026-02-17 20:30:00,,roles_vendedor,3,en_proceso,,
TKT-B9DA0BFDCB,DEU-1B19468B,2026-02-18 14:40:00,,facturacion_comisiones,4,en_proceso,,
